source,target,datetime
marianobegue,net_science,2015-12-17 06:48:08+00:00
mario_paolucci,GuidoCaldarelli,2018-05-01 09:59:14+00:00
mario_paolucci,GuidoCaldarelli,2018-06-02 09:17:37+00:00
mario_paolucci,cosnet_bifi,2018-06-10 13:08:29+00:00
mario_paolucci,mario_paolucci,2018-05-09 09:38:59+00:00
martikagv,Ghoshal_G,2018-06-05 20:54:42+00:00
martikagv,a_baronca,2018-06-08 06:51:46+00:00
martikagv,aaronclauset,2018-05-28 19:41:34+00:00
martikagv,anduviera,2018-06-02 14:18:57+00:00
martikagv,elisa_omodei,2018-05-22 20:03:22+00:00
martikagv,jabawack,2018-06-10 18:12:04+00:00
martikagv,mszll,2018-05-23 19:28:47+00:00
martikagv,ryanjgallag,2018-06-02 12:46:27+00:00
martikagv,svscarpino,2018-06-11 07:05:51+00:00
martikagv,svscarpino,2018-06-11 10:03:04+00:00
martikagv,tinaeliassi,2018-05-24 17:31:58+00:00
martikagv,vcolizza,2018-06-10 16:38:36+00:00
mattk7,Shugars,2018-04-13 20:20:13+00:00
mattk7,ciro,2017-04-06 13:06:16+00:00
mattk7,ciro,2017-04-27 15:16:31+00:00
mattk7,ciro,2017-05-02 15:18:59+00:00
mattk7,ciro,2017-07-18 08:03:17+00:00
mattk7,cosnet_bifi,2015-01-13 23:12:49+00:00
mattk7,lucpappalard,2018-05-02 11:43:27+00:00
mattk7,lucpappalard,2018-06-08 19:04:04+00:00
mattk7,manlius84,2018-01-16 11:53:30+00:00
mattk7,mszll,2017-09-26 21:28:56+00:00
mattk7,mszll,2018-03-29 13:16:35+00:00
mattk7,net_science,2018-03-09 10:54:43+00:00
mattk7,robysinatra,2014-10-16 09:28:07+00:00
mattk7,robysinatra,2017-05-26 07:53:23+00:00
mattk7,robysinatra,2018-06-11 12:57:21+00:00
mattk7,ronaldomenezes,2017-06-22 18:35:33+00:00
mattk7,ryanjgallag,2017-10-12 01:49:30+00:00
mattk7,tinaeliassi,2016-11-03 18:25:41+00:00
mattk7,tinaeliassi,2017-09-13 04:20:00+00:00
mattk7,tinaeliassi,2018-03-08 21:10:34+00:00
mattk7,tinaeliassi,2018-03-08 21:13:25+00:00
mesosbrodleto,FerraginaTeach,2018-05-24 20:17:53+00:00
mesosbrodleto,GuidoCaldarelli,2018-04-15 18:58:00+00:00
mesosbrodleto,lucpappalard,2018-03-06 17:14:31+00:00
mesosbrodleto,lucpappalard,2018-04-10 14:19:27+00:00
mesosbrodleto,lucpappalard,2018-05-02 22:05:07+00:00
mesosbrodleto,lucpappalard,2018-05-11 14:56:40+00:00
mesosbrodleto,lucpappalard,2018-05-13 14:56:17+00:00
mesosbrodleto,lucpappalard,2018-05-30 07:52:44+00:00
mesosbrodleto,mattk7,2018-06-07 11:28:01+00:00
mesosbrodleto,mattk7,2018-06-08 23:17:05+00:00
mesosbrodleto,svscarpino,2018-03-13 16:37:58+00:00
moturesearch,Knhannah,2018-05-28 20:12:20+00:00
moturesearch,Knhannah,2018-05-28 21:40:31+00:00
mstrohm,mtizzoni,2018-05-23 10:15:34+00:00
mstrohm,net_science,2018-05-29 09:17:52+00:00
mstrohm,robysinatra,2018-06-11 12:57:21+00:00
mstrohm,trovdimi,2018-05-09 07:11:34+00:00
mszll,LeonieMueck,2018-05-02 15:36:46+00:00
mszll,jabawack,2018-05-07 15:58:27+00:00
mszll,jabawack,2018-05-23 05:01:46+00:00
mszll,jabawack,2018-06-11 17:35:44+00:00
mszll,lucpappalard,2018-06-11 09:40:41+00:00
mszll,lucpappalard,2018-06-11 14:33:28+00:00
mszll,mtizzoni,2018-06-08 13:28:18+00:00
mszll,robysinatra,2018-06-11 12:53:54+00:00
mszll,robysinatra,2018-06-11 12:57:21+00:00
mtizzoni,ISI_Fondazione,2018-06-08 10:53:20+00:00
mtizzoni,IceLab_umea,2018-06-12 06:00:00+00:00
mtizzoni,LHDnets,2018-06-10 14:26:00+00:00
mtizzoni,LHDnets,2018-06-11 16:57:45+00:00
mtizzoni,NetContagions,2018-06-11 06:58:42+00:00
mtizzoni,NetContagions,2018-06-11 07:10:46+00:00
mtizzoni,NetContagions,2018-06-11 08:01:50+00:00
mtizzoni,NetContagions,2018-06-11 09:23:20+00:00
mtizzoni,a_baronca,2018-06-08 06:51:46+00:00
mtizzoni,ciro,2018-06-07 10:24:55+00:00
mtizzoni,ciro,2018-06-08 13:25:41+00:00
mtizzoni,ciro,2018-06-11 12:53:32+00:00
mtizzoni,cosnet_bifi,2018-06-10 13:08:29+00:00
mtizzoni,cosnet_bifi,2018-06-11 17:02:57+00:00
mtizzoni,elisa_omodei,2018-06-11 13:36:11+00:00
mtizzoni,emanudelfava,2018-06-10 14:04:25+00:00
mtizzoni,emanudelfava,2018-06-11 10:27:57+00:00
mtizzoni,emanudelfava,2018-06-11 14:10:18+00:00
mtizzoni,ewancolman,2018-06-11 16:27:08+00:00
mtizzoni,juniperlov,2018-06-11 06:55:01+00:00
mtizzoni,juniperlov,2018-06-11 14:12:44+00:00
mtizzoni,lajello,2018-06-11 08:15:26+00:00
mtizzoni,leoferres,2018-06-11 18:45:20+00:00
mtizzoni,net_science,2018-06-08 06:52:47+00:00
mtizzoni,net_science,2018-06-08 06:55:38+00:00
mtizzoni,netsci2018,2018-06-08 15:19:01+00:00
mtizzoni,netsci2018,2018-06-09 12:02:32+00:00
mtizzoni,oneofyen,2018-06-10 12:44:14+00:00
mtizzoni,robysinatra,2018-06-11 12:53:54+00:00
mtizzoni,robysinatra,2018-06-11 12:57:21+00:00
mtizzoni,svscarpino,2018-06-07 14:43:51+00:00
mtizzoni,svscarpino,2018-06-11 07:05:51+00:00
mtizzoni,svscarpino,2018-06-11 08:46:04+00:00
mtizzoni,svscarpino,2018-06-11 10:50:55+00:00
mtizzoni,svscarpino,2018-06-11 18:52:29+00:00
mtizzoni,vcolizza,2018-06-10 11:23:18+00:00
mtizzoni,vcolizza,2018-06-10 15:06:02+00:00
mtizzoni,vcolizza,2018-06-10 17:41:59+00:00
mtizzoni,vcolizza,2018-06-11 17:34:58+00:00
narnolddd,GuidoCaldarelli,2018-06-09 19:13:51+00:00
narnolddd,IacopoIacopini,2018-06-11 14:11:27+00:00
narnolddd,LHDnets,2018-06-09 09:34:35+00:00
narnolddd,aaronclauset,2018-06-11 07:36:25+00:00
narnolddd,manlius84,2018-06-08 17:03:42+00:00
narnolddd,vcolizza,2018-06-08 09:26:43+00:00
net_science,IacopoIacopini,2018-01-24 15:23:38+00:00
net_science,ParagonSci_Inc,2017-09-11 15:50:16+00:00
net_science,ParagonSci_Inc,2017-09-11 20:42:43+00:00
net_science,ParagonSci_Inc,2018-03-01 16:14:02+00:00
net_science,PiratePeel,2018-05-29 11:21:03+00:00
net_science,SophieMeakin,2017-04-27 18:13:35+00:00
net_science,_jgyou,2017-08-04 19:31:06+00:00
net_science,_jgyou,2018-01-15 23:16:35+00:00
net_science,anduviera,2017-10-18 12:24:53+00:00
net_science,bansallab,2017-10-06 02:47:47+00:00
net_science,ciro,2017-10-06 11:17:42+00:00
net_science,ciro,2017-10-25 15:10:01+00:00
net_science,ciro,2017-10-25 16:14:40+00:00
net_science,elisa_omodei,2017-09-22 15:10:22+00:00
net_science,lajello,2017-11-03 11:47:18+00:00
net_science,lajello,2017-11-14 19:11:41+00:00
net_science,manlius84,2017-12-12 15:58:10+00:00
net_science,manlius84,2018-05-07 17:30:52+00:00
net_science,mtizzoni,2017-04-06 06:27:59+00:00
net_science,mtizzoni,2017-06-13 20:09:38+00:00
net_science,mtizzoni,2017-06-22 19:56:09+00:00
net_science,mtizzoni,2017-11-02 08:45:56+00:00
net_science,mtizzoni,2018-05-18 08:33:52+00:00
net_science,mtizzoni,2018-05-23 10:15:34+00:00
net_science,netsci2018,2018-01-16 11:25:04+00:00
net_science,oneofyen,2018-01-16 08:40:24+00:00
net_science,robysinatra,2017-10-25 12:43:51+00:00
net_science,robysinatra,2018-01-12 22:13:38+00:00
net_science,robysinatra,2018-06-11 12:57:21+00:00
net_science,svscarpino,2017-09-22 15:12:47+00:00
net_science,svscarpino,2017-10-25 12:57:38+00:00
net_science,svscarpino,2017-10-25 15:11:35+00:00
net_science,svscarpino,2017-10-25 15:44:25+00:00
net_science,svscarpino,2017-10-25 15:47:09+00:00
net_science,svscarpino,2017-12-15 19:21:54+00:00
net_science,svscarpino,2018-01-01 17:25:13+00:00
net_science,svscarpino,2018-06-07 14:43:51+00:00
net_science,tinaeliassi,2017-09-22 18:47:37+00:00
net_science,tinaeliassi,2017-09-27 23:27:10+00:00
net_science,tinaeliassi,2018-05-09 18:55:55+00:00
net_science,vcolizza,2017-09-24 10:42:38+00:00
net_science,vcolizza,2017-09-25 18:24:45+00:00
net_science,vcolizza,2017-11-16 17:06:31+00:00
netsci2018,Giuseppe_Jurman,2018-06-11 16:17:06+00:00
netsci2018,GuidoCaldarelli,2018-06-09 19:13:51+00:00
netsci2018,GuidoCaldarelli,2018-06-12 07:07:14+00:00
netsci2018,IceLab_umea,2018-06-12 06:00:00+00:00
netsci2018,JacobBiamonte,2018-06-11 12:23:14+00:00
netsci2018,JacobBiamonte,2018-06-11 12:35:44+00:00
netsci2018,LHDnets,2018-06-09 09:34:35+00:00
netsci2018,LHDnets,2018-06-10 14:26:00+00:00
netsci2018,LeonieMueck,2018-06-05 11:08:28+00:00
netsci2018,MilleNeige,2018-06-11 15:28:46+00:00
netsci2018,PLOSONE,2018-06-04 18:40:05+00:00
netsci2018,PLOSONE,2018-06-11 14:15:15+00:00
netsci2018,PiratePeel,2018-06-11 15:37:06+00:00
netsci2018,PiratePeel,2018-06-11 20:19:50+00:00
netsci2018,TheRealShankar,2018-06-10 15:19:08+00:00
netsci2018,a_baronca,2018-06-11 13:18:08+00:00
netsci2018,aaronclauset,2018-06-07 03:40:32+00:00
netsci2018,aaronclauset,2018-06-12 07:16:57+00:00
netsci2018,bansallab,2018-06-10 17:47:35+00:00
netsci2018,bansallab,2018-06-12 06:54:58+00:00
netsci2018,cosnet_bifi,2018-06-10 11:34:37+00:00
netsci2018,cosnet_bifi,2018-06-10 13:08:29+00:00
netsci2018,droneale,2018-06-08 15:03:57+00:00
netsci2018,emanudelfava,2018-06-11 14:10:18+00:00
netsci2018,fariba_k,2018-06-04 14:39:02+00:00
netsci2018,fede7j,2018-06-10 07:53:31+00:00
netsci2018,fede7j,2018-06-12 07:43:52+00:00
netsci2018,jacrickets,2018-06-12 07:00:46+00:00
netsci2018,k_vanderwaal,2018-06-12 06:53:28+00:00
netsci2018,lucpappalard,2018-06-11 12:40:05+00:00
netsci2018,manlius84,2018-06-10 07:24:16+00:00
netsci2018,marianobegue,2018-06-08 08:32:20+00:00
netsci2018,mesosbrodleto,2018-05-31 20:44:21+00:00
netsci2018,mesosbrodleto,2018-06-08 13:58:29+00:00
netsci2018,mtizzoni,2018-06-10 13:04:23+00:00
netsci2018,mtizzoni,2018-06-11 14:12:52+00:00
netsci2018,narnolddd,2018-06-11 19:26:42+00:00
netsci2018,net_science,2018-05-25 15:41:29+00:00
netsci2018,net_science,2018-05-29 09:17:52+00:00
netsci2018,net_science,2018-06-12 07:48:28+00:00
netsci2018,oneofyen,2018-06-01 16:39:18+00:00
netsci2018,oneofyen,2018-06-04 05:57:10+00:00
netsci2018,oneofyen,2018-06-11 16:19:07+00:00
netsci2018,quant_success,2018-06-11 13:58:06+00:00
netsci2018,robysinatra,2018-06-11 12:57:21+00:00
netsci2018,ronaldomenezes,2018-06-10 11:45:42+00:00
netsci2018,sonia_kefi,2018-06-05 06:55:22+00:00
netsci2018,spornslab,2018-06-10 13:33:57+00:00
netsci2018,svscarpino,2018-06-10 11:04:51+00:00
netsci2018,svscarpino,2018-06-11 07:05:51+00:00
netsci2018,svscarpino,2018-06-11 12:19:27+00:00
netsci2018,tinaeliassi,2018-06-11 15:48:04+00:00
netsci2018,tinaeliassi,2018-06-11 16:08:12+00:00
netsci2018,toshi_tanizawa,2018-06-10 01:14:01+00:00
netsci2018,toshi_tanizawa,2018-06-11 05:36:46+00:00
netsci2018,vcolizza,2018-05-30 12:42:52+00:00
netsci2018,vcolizza,2018-06-01 19:37:33+00:00
netsci2018,vcolizza,2018-06-04 09:09:30+00:00
netsci2018,vcolizza,2018-06-04 12:50:50+00:00
netsci2018,vcolizza,2018-06-05 19:31:15+00:00
netsci2018,vcolizza,2018-06-08 09:26:43+00:00
netsci2018,vcolizza,2018-06-09 11:08:29+00:00
netsci2018,vcolizza,2018-06-09 15:02:36+00:00
netsci2018,vcolizza,2018-06-10 10:21:54+00:00
netsci2018,vcolizza,2018-06-10 11:23:18+00:00
netsci2018,vcolizza,2018-06-10 13:03:42+00:00
netsci2018,vcolizza,2018-06-10 16:38:36+00:00
netsci2018,vcolizza,2018-06-10 17:41:59+00:00
netsci2018,vcolizza,2018-06-11 11:13:56+00:00
netsci2018,vcolizza,2018-06-11 17:25:24+00:00
netsci2018,vcolizza,2018-06-12 05:02:03+00:00
netsci2018,vcolizza,2018-06-12 06:52:40+00:00
netsci2018,vcolizza,2018-06-12 06:58:34+00:00
niamhoconnor73,PLOSONE,2018-06-07 13:46:49+00:00
noamross,mtizzoni,2018-06-11 13:18:56+00:00
noamross,nycbat,2018-05-24 17:27:02+00:00
noamross,nycbat,2018-06-07 15:55:19+00:00
nycbat,noamross,2018-05-16 12:21:23+00:00
nycbat,noamross,2018-05-23 18:23:52+00:00
nycbat,noamross,2018-05-23 19:33:16+00:00
nycbat,svscarpino,2018-06-11 12:19:27+00:00
oktaiwanonline,oneofyen,2018-06-01 14:36:55+00:00
oktaiwanonline,oneofyen,2018-06-01 16:39:18+00:00
oktaiwanonline,oneofyen,2018-06-04 05:57:10+00:00
oneofyen,GuidoCaldarelli,2018-06-09 19:13:51+00:00
oneofyen,LHDnets,2018-06-10 14:31:19+00:00
oneofyen,PiratePeel,2018-05-23 10:18:54+00:00
oneofyen,PiratePeel,2018-06-03 17:48:01+00:00
oneofyen,PiratePeel,2018-06-06 15:43:11+00:00
oneofyen,PiratePeel,2018-06-07 17:09:43+00:00
oneofyen,PiratePeel,2018-06-11 15:37:06+00:00
oneofyen,PiratePeel,2018-06-12 07:32:04+00:00
oneofyen,Sarah_Morgan_UK,2018-06-11 06:58:40+00:00
oneofyen,Tatmann9,2018-06-01 13:30:35+00:00
oneofyen,TheRealShankar,2018-06-10 15:19:08+00:00
oneofyen,_jgyou,2018-06-11 10:32:06+00:00
oneofyen,aaronclauset,2018-06-12 07:16:57+00:00
oneofyen,cosnet_bifi,2018-06-10 13:08:29+00:00
oneofyen,cosnet_bifi,2018-06-11 19:50:12+00:00
oneofyen,elisa_omodei,2018-06-11 13:36:11+00:00
oneofyen,manlius84,2018-05-30 16:05:25+00:00
oneofyen,manlius84,2018-06-04 17:39:53+00:00
oneofyen,manlius84,2018-06-10 06:53:45+00:00
oneofyen,mszll,2018-05-24 15:27:18+00:00
oneofyen,netsci2018,2018-05-25 15:36:42+00:00
oneofyen,netsci2018,2018-05-28 14:26:23+00:00
oneofyen,robysinatra,2018-06-11 12:57:21+00:00
oneofyen,ryanjgallag,2018-05-29 03:11:21+00:00
oneofyen,ryanjgallag,2018-06-10 14:25:53+00:00
oneofyen,ryanjgallag,2018-06-11 19:53:41+00:00
oneofyen,spornslab,2018-06-10 13:33:57+00:00
oneofyen,svscarpino,2018-06-10 18:42:11+00:00
oneofyen,tiagopeixoto,2018-06-04 22:21:48+00:00
oneofyen,tiagopeixoto,2018-06-07 17:28:49+00:00
oneofyen,tiagopeixoto,2018-06-07 18:32:31+00:00
oneofyen,toshi_tanizawa,2018-06-10 01:14:01+00:00
oneofyen,toshi_tanizawa,2018-06-10 02:21:55+00:00
oneofyen,vcolizza,2018-06-09 18:43:59+00:00
oneofyen,vcolizza,2018-06-10 17:16:55+00:00
oneofyen,vcolizza,2018-06-10 17:41:59+00:00
pratha_sah,NetContagions,2018-01-28 17:59:09+00:00
pratha_sah,RachaelMilwid,2018-06-11 19:23:13+00:00
pratha_sah,SophieMeakin,2018-06-11 18:24:17+00:00
pratha_sah,bansallab,2017-12-07 18:02:22+00:00
pratha_sah,bansallab,2017-12-08 23:52:16+00:00
pratha_sah,bansallab,2017-12-17 14:42:50+00:00
pratha_sah,bansallab,2018-01-24 17:52:12+00:00
pratha_sah,bansallab,2018-03-02 15:21:33+00:00
pratha_sah,bansallab,2018-03-08 19:32:40+00:00
pratha_sah,bansallab,2018-03-09 13:50:59+00:00
pratha_sah,bansallab,2018-03-21 18:28:21+00:00
pratha_sah,bansallab,2018-04-04 14:34:21+00:00
pratha_sah,bansallab,2018-05-24 03:14:17+00:00
pratha_sah,bansallab,2018-06-05 00:19:42+00:00
pratha_sah,bansallab,2018-06-10 17:47:35+00:00
pratha_sah,mtizzoni,2018-06-10 13:04:23+00:00
pratha_sah,noamross,2018-04-16 15:53:59+00:00
pratha_sah,svscarpino,2017-12-19 19:40:59+00:00
pratha_sah,svscarpino,2018-01-25 12:06:20+00:00
quant_success,lucpappalard,2017-06-19 07:25:39+00:00
quant_success,lucpappalard,2017-06-19 17:16:54+00:00
quant_success,lucpappalard,2017-10-15 15:06:28+00:00
quant_success,robysinatra,2017-06-20 13:16:32+00:00
quant_success,robysinatra,2017-06-20 20:37:07+00:00
rayohauno,GuidoCaldarelli,2015-08-22 16:15:08+00:00
rayohauno,aaronclauset,2015-01-06 22:44:25+00:00
rayohauno,aaronclauset,2018-02-21 21:30:04+00:00
rayohauno,aaronclauset,2018-05-17 17:07:49+00:00
rayohauno,net_science,2014-12-09 18:36:23+00:00
rayohauno,net_science,2014-12-11 16:00:35+00:00
rayohauno,net_science,2014-12-18 19:17:03+00:00
rayohauno,net_science,2015-03-13 18:06:20+00:00
rayohauno,net_science,2015-03-13 18:06:49+00:00
rayohauno,net_science,2015-03-13 18:07:15+00:00
rayohauno,net_science,2015-08-19 06:39:18+00:00
rayohauno,net_science,2015-12-23 01:30:32+00:00
rayohauno,rayohauno,2016-01-14 15:10:20+00:00
rayohauno,rayohauno,2016-01-14 15:12:49+00:00
rayohauno,rayohauno,2017-12-01 11:16:45+00:00
rayohauno,tiagopeixoto,2016-05-23 08:45:21+00:00
rayohauno,tiagopeixoto,2016-05-23 08:59:31+00:00
rayohauno,tiagopeixoto,2018-05-22 12:20:04+00:00
robysinatra,GuidoCaldarelli,2018-03-28 07:05:28+00:00
robysinatra,MangioniG,2018-03-08 20:19:48+00:00
robysinatra,PiratePeel,2018-03-08 22:03:39+00:00
robysinatra,Shugars,2018-03-05 16:07:49+00:00
robysinatra,Shugars,2018-03-05 16:09:46+00:00
robysinatra,Shugars,2018-03-06 14:05:16+00:00
robysinatra,Shugars,2018-03-06 20:08:54+00:00
robysinatra,Shugars,2018-03-07 17:26:54+00:00
robysinatra,Shugars,2018-03-08 20:19:45+00:00
robysinatra,Shugars,2018-03-08 22:08:07+00:00
robysinatra,aaronclauset,2018-05-17 17:07:49+00:00
robysinatra,jabawack,2018-06-11 17:35:44+00:00
robysinatra,lucpappalard,2018-06-08 07:10:28+00:00
robysinatra,lucpappalard,2018-06-11 09:40:41+00:00
robysinatra,lucpappalard,2018-06-11 14:33:28+00:00
robysinatra,mszll,2018-03-15 12:28:07+00:00
robysinatra,mszll,2018-03-29 13:16:35+00:00
robysinatra,mszll,2018-03-29 13:16:37+00:00
robysinatra,mtizzoni,2018-03-27 08:50:44+00:00
robysinatra,ronaldomenezes,2018-03-05 19:21:22+00:00
robysinatra,ronaldomenezes,2018-03-08 21:14:36+00:00
robysinatra,svscarpino,2018-03-07 15:20:32+00:00
robysinatra,tinaeliassi,2018-03-08 21:10:34+00:00
ronaldomenezes,Ghoshal_G,2018-03-08 06:57:38+00:00
ronaldomenezes,Ghoshal_G,2018-03-15 01:39:28+00:00
ronaldomenezes,Ghoshal_G,2018-06-05 20:54:42+00:00
ronaldomenezes,MangioniG,2018-03-08 20:54:15+00:00
ronaldomenezes,Shugars,2018-05-23 15:13:55+00:00
ronaldomenezes,TheRealShankar,2018-04-19 20:30:06+00:00
ronaldomenezes,lucpappalard,2018-06-11 09:40:41+00:00
ronaldomenezes,lucpappalard,2018-06-11 12:40:05+00:00
ronaldomenezes,netsci2018,2018-05-30 11:00:22+00:00
ronaldomenezes,robysinatra,2018-03-14 20:14:30+00:00
ronaldomenezes,robysinatra,2018-06-11 12:57:21+00:00
ronaldomenezes,tiagopeixoto,2018-01-15 17:01:09+00:00
ronaldomenezes,vcolizza,2017-10-30 16:39:30+00:00
ronaldomenezes,vcolizza,2018-06-10 17:41:59+00:00
rosgian84,elisa_omodei,2018-06-11 13:36:11+00:00
rosgian84,vcolizza,2018-06-08 09:26:43+00:00
rosgian84,vcolizza,2018-06-09 18:43:59+00:00
rupensa,SoBigData,2018-05-25 11:05:44+00:00
rupensa,SoBigData,2018-05-25 12:28:33+00:00
rupensa,lucpappalard,2018-06-08 07:10:28+00:00
rupensa,lucpappalard,2018-06-11 06:46:30+00:00
rupensa,lucpappalard,2018-06-11 12:40:05+00:00
ryanjgallag,LHDnets,2018-06-09 09:34:35+00:00
ryanjgallag,LHDnets,2018-06-10 14:26:00+00:00
ryanjgallag,PiratePeel,2018-06-11 08:24:04+00:00
ryanjgallag,PiratePeel,2018-06-11 13:25:23+00:00
ryanjgallag,PiratePeel,2018-06-11 13:25:32+00:00
ryanjgallag,PiratePeel,2018-06-11 20:19:50+00:00
ryanjgallag,Shugars,2018-06-09 13:33:29+00:00
ryanjgallag,Shugars,2018-06-09 14:18:16+00:00
ryanjgallag,Shugars,2018-06-09 14:22:48+00:00
ryanjgallag,Shugars,2018-06-09 15:20:22+00:00
ryanjgallag,Shugars,2018-06-09 15:26:19+00:00
ryanjgallag,Shugars,2018-06-09 18:42:03+00:00
ryanjgallag,Shugars,2018-06-09 18:46:36+00:00
ryanjgallag,aaronclauset,2018-06-10 20:52:46+00:00
ryanjgallag,cosnet_bifi,2018-06-10 13:08:29+00:00
ryanjgallag,jabawack,2018-06-10 18:12:04+00:00
ryanjgallag,netsci2018,2018-06-08 15:19:01+00:00
ryanjgallag,oneofyen,2018-06-10 12:44:14+00:00
ryanjgallag,oneofyen,2018-06-10 16:22:29+00:00
ryanjgallag,robysinatra,2018-06-11 12:53:54+00:00
ryanjgallag,robysinatra,2018-06-11 12:57:21+00:00
ryanjgallag,svscarpino,2018-06-09 20:51:14+00:00
ryanjgallag,svscarpino,2018-06-10 11:04:51+00:00
ryanjgallag,svscarpino,2018-06-10 18:42:11+00:00
ryanjgallag,svscarpino,2018-06-11 10:03:04+00:00
ryanjgallag,svscarpino,2018-06-11 10:50:55+00:00
ryanjgallag,vcolizza,2018-06-09 11:08:29+00:00
ryanjgallag,vcolizza,2018-06-10 17:16:55+00:00
sdwfrost,RowlandKao,2018-04-11 15:14:43+00:00
sdwfrost,bansallab,2018-04-06 16:10:24+00:00
sdwfrost,bansallab,2018-04-30 18:40:14+00:00
sdwfrost,bansallab,2018-05-16 19:37:21+00:00
sdwfrost,ewancolman,2018-06-11 16:27:08+00:00
sdwfrost,mtizzoni,2018-06-10 13:04:23+00:00
serg_arregui,CGraciaLazaro,2018-05-28 17:39:40+00:00
serg_arregui,CGraciaLazaro,2018-05-28 18:26:55+00:00
serg_arregui,cosnet_bifi,2018-06-11 15:18:49+00:00
serg_arregui,cosnet_bifi,2018-06-11 17:02:57+00:00
serg_arregui,juniperlov,2018-06-11 14:12:44+00:00
serg_arregui,mtizzoni,2018-06-11 12:19:12+00:00
serg_arregui,mtizzoni,2018-06-11 12:24:05+00:00
serg_arregui,mtizzoni,2018-06-11 12:52:08+00:00
serg_arregui,mtizzoni,2018-06-11 13:18:56+00:00
serg_arregui,mtizzoni,2018-06-11 13:23:55+00:00
serg_arregui,mtizzoni,2018-06-11 14:12:52+00:00
serg_arregui,mtizzoni,2018-06-11 16:26:02+00:00
serg_arregui,svscarpino,2018-06-11 12:19:27+00:00
sonia_kefi,oneofyen,2018-06-10 12:44:14+00:00
sonia_kefi,sonia_kefi,2016-10-24 07:42:27+00:00
sonia_kefi,vcolizza,2018-06-10 17:16:55+00:00
spornslab,Shugars,2018-03-06 14:32:11+00:00
spornslab,aaronclauset,2018-01-09 19:47:33+00:00
spornslab,aaronclauset,2018-03-01 17:28:56+00:00
spornslab,dan_marinazzo,2017-09-23 15:39:08+00:00
spornslab,dan_marinazzo,2017-10-10 16:14:22+00:00
spornslab,dan_marinazzo,2017-10-12 11:09:58+00:00
spornslab,dan_marinazzo,2017-10-23 07:08:54+00:00
spornslab,dan_marinazzo,2018-03-15 20:13:00+00:00
spornslab,dan_marinazzo,2018-03-16 15:00:56+00:00
spornslab,dan_marinazzo,2018-05-30 07:04:15+00:00
spornslab,jabawack,2018-06-10 18:12:04+00:00
srgtmt,KoljaKleineberg,2018-04-26 15:19:19+00:00
srgtmt,KoljaKleineberg,2018-06-11 14:17:24+00:00
srgtmt,a_baronca,2018-06-08 06:51:46+00:00
srgtmt,cosnet_bifi,2018-04-11 10:33:56+00:00
srgtmt,manlius84,2018-06-05 21:51:50+00:00
srgtmt,srgtmt,2018-05-28 16:14:51+00:00
svscarpino,GuidoCaldarelli,2018-06-09 19:13:51+00:00
svscarpino,LHDnets,2018-06-09 09:34:35+00:00
svscarpino,LHDnets,2018-06-10 14:31:19+00:00
svscarpino,NetContagions,2018-06-11 07:10:46+00:00
svscarpino,NetContagions,2018-06-11 07:23:46+00:00
svscarpino,NetContagions,2018-06-11 10:31:38+00:00
svscarpino,PiratePeel,2018-06-06 14:46:18+00:00
svscarpino,SamuelJenness,2018-06-11 12:47:46+00:00
svscarpino,Shugars,2018-06-07 19:37:15+00:00
svscarpino,aaronclauset,2018-06-11 07:36:25+00:00
svscarpino,all_are,2018-06-11 12:34:55+00:00
svscarpino,bansallab,2018-06-05 00:19:42+00:00
svscarpino,bansallab,2018-06-10 17:47:35+00:00
svscarpino,bansallab,2018-06-11 17:43:20+00:00
svscarpino,ciro,2018-06-07 10:24:55+00:00
svscarpino,ciro,2018-06-11 12:53:32+00:00
svscarpino,diestra77,2018-06-11 09:15:21+00:00
svscarpino,elisa_omodei,2018-06-04 17:27:45+00:00
svscarpino,juniperlov,2018-06-11 06:55:01+00:00
svscarpino,mtizzoni,2018-06-05 09:13:15+00:00
svscarpino,mtizzoni,2018-06-10 13:04:23+00:00
svscarpino,mtizzoni,2018-06-11 07:27:33+00:00
svscarpino,mtizzoni,2018-06-11 10:47:58+00:00
svscarpino,mtizzoni,2018-06-11 12:19:12+00:00
svscarpino,mtizzoni,2018-06-11 12:24:05+00:00
svscarpino,mtizzoni,2018-06-11 12:52:08+00:00
svscarpino,mtizzoni,2018-06-11 13:23:55+00:00
svscarpino,mtizzoni,2018-06-11 14:12:52+00:00
svscarpino,mtizzoni,2018-06-11 19:53:27+00:00
svscarpino,oneofyen,2018-06-10 12:44:14+00:00
svscarpino,robysinatra,2018-06-11 12:57:21+00:00
svscarpino,ryanjgallag,2018-06-05 04:10:04+00:00
svscarpino,ryanjgallag,2018-06-11 19:53:41+00:00
svscarpino,sdwfrost,2018-06-11 10:30:55+00:00
svscarpino,spornslab,2018-06-10 13:33:57+00:00
svscarpino,vcolizza,2018-06-08 09:26:43+00:00
svscarpino,vcolizza,2018-06-09 15:02:36+00:00
svscarpino,vcolizza,2018-06-10 11:23:18+00:00
svscarpino,vcolizza,2018-06-10 15:06:02+00:00
svscarpino,vcolizza,2018-06-11 04:58:36+00:00
sycramore,sycramore,2018-05-28 20:11:40+00:00
tiagopeixoto,GuidoCaldarelli,2018-06-11 20:27:04+00:00
tiagopeixoto,IceLab_umea,2018-06-11 12:30:00+00:00
tiagopeixoto,NetContagions,2018-06-11 06:58:42+00:00
